title,views,length,video_id,publish_date,url
Scott Aaronson: Quantum Computing | Lex Fridman Podcast #72,225854,5621,uX5t8EivCaM,2020-02-17 00:00:00,https://www.youtube.com/watch?v=uX5t8EivCaM
Jim Keller: Abstraction Layers from the Atom to the Data Center | AI Podcast Clips,25126,1039,7bLeQFhPwzk,2020-02-16 00:00:00,https://www.youtube.com/watch?v=7bLeQFhPwzk
Complete Statistical Theory of Learning (Vladimir Vapnik) | MIT Deep Learning Series,72163,4761,Ow25mjFjSmg,2020-02-15 00:00:00,https://www.youtube.com/watch?v=Ow25mjFjSmg
"Vladimir Vapnik: Predicates, Invariants, and the Essence of Intelligence | Lex Fridman Podcast #71",48176,6295,bQa7hpUpMzM,2020-02-14 00:00:00,https://www.youtube.com/watch?v=bQa7hpUpMzM
Jim Keller: Most People Don't Think Simple Enough | AI Podcast Clips,375678,465,1CSeY10zbqo,2020-02-10 00:00:00,https://www.youtube.com/watch?v=1CSeY10zbqo
Moore's Law is Not Dead (Jim Keller) | AI Podcast Clips,161789,1562,c01BlUDIlK4,2020-02-09 00:00:00,https://www.youtube.com/watch?v=c01BlUDIlK4
Favorite Boris Pasternak Poem of Buvaisar Saitiev | Joe Rogan Experience,51839,123,ZJoccjJ5KYw,2020-02-08 00:00:00,https://www.youtube.com/watch?v=ZJoccjJ5KYw
Jim Keller: Elon Musk and Tesla Autopilot | AI Podcast Clips,159076,1462,ymcOLL2qEg8,2020-02-07 00:00:00,https://www.youtube.com/watch?v=ymcOLL2qEg8
Roll the Dice (Go All the Way) by Charles Bukowski | Joe Rogan Experience,152520,86,rnfAVasBkQc,2020-02-06 00:00:00,https://www.youtube.com/watch?v=rnfAVasBkQc
"Jim Keller: Moore's Law, Microprocessors, and First Principles | Lex Fridman Podcast #70",594485,5683,Nb2tebYAaOA,2020-02-05 00:00:00,https://www.youtube.com/watch?v=Nb2tebYAaOA
Joe Rogan Podcast Theme Music (Guitar),529184,156,JBdMWnrI3fM,2020-02-01 00:00:00,https://www.youtube.com/watch?v=JBdMWnrI3fM
David Chalmers: What is Consciousness? | AI Podcast Clips,55605,1207,uKIk5AL16Bg,2020-01-30 00:00:00,https://www.youtube.com/watch?v=uKIk5AL16Bg
David Chalmers: The Hard Problem of Consciousness | Lex Fridman Podcast #69,446590,5928,LW59lMvxmY4,2020-01-29 00:00:00,https://www.youtube.com/watch?v=LW59lMvxmY4
"YouTube Algorithm Basics (Cristos Goodrow, VP Engineering at Google) | AI Podcast Clips",16910,2220,h2SscdSVzE8,2020-01-26 00:00:00,https://www.youtube.com/watch?v=h2SscdSVzE8
Cristos Goodrow: YouTube Algorithm | Lex Fridman Podcast #68,51015,5452,nkWmiNRPU-c,2020-01-25 00:00:00,https://www.youtube.com/watch?v=nkWmiNRPU-c
"Efficient Computing for Deep Learning, Robotics, and AI (Vivienne Sze) | MIT Deep Learning Series",55737,4728,WbLQqPw_n88,2020-01-23 00:00:00,https://www.youtube.com/watch?v=WbLQqPw_n88
"Paul Krugman: Economics of Innovation, Automation, Safety Nets & UBI | Lex Fridman Podcast #67",172663,3792,OJQepiqSWvg,2020-01-21 00:00:00,https://www.youtube.com/watch?v=OJQepiqSWvg
Privacy Preserving AI (Andrew Trask) | MIT Deep Learning Series,70256,4431,4zrU54VIK6k,2020-01-19 00:00:00,https://www.youtube.com/watch?v=4zrU54VIK6k
Daniel Kahneman: How Hard is Autonomous Driving? | AI Podcast Clips,12045,379,owGn_BS--Hs,2020-01-18 00:00:00,https://www.youtube.com/watch?v=owGn_BS--Hs
Ayanna Howard: Human-Robot Interaction & Ethics of Safety-Critical Systems | Lex Fridman Podcast #66,27098,5997,J21-7AsUcgM,2020-01-17 00:00:00,https://www.youtube.com/watch?v=J21-7AsUcgM
Grant Sanderson (3Blue1Brown): Is Math Discovered or Invented? | AI Podcast Clips,321918,694,-RXyzNWOf_Y,2020-01-15 00:00:00,https://www.youtube.com/watch?v=-RXyzNWOf_Y
"Daniel Kahneman: Thinking Fast and Slow, Deep Learning, and AI | Lex Fridman Podcast #65",406589,4721,UwwBG-MbniY,2020-01-14 00:00:00,https://www.youtube.com/watch?v=UwwBG-MbniY
Lex Fridman: Recipe for Progress in AI (Hard Work),25999,128,ao3UoceiL2w,2020-01-13 00:00:00,https://www.youtube.com/watch?v=ao3UoceiL2w
Lex Fridman: Best Way to Understand the Mind is to Build It,56753,85,Wtbhb1DM30U,2020-01-12 00:00:00,https://www.youtube.com/watch?v=Wtbhb1DM30U
Deep Learning State of the Art (2020),1280919,5261,0VH1Lim8gL8,2020-01-10 00:00:00,https://www.youtube.com/watch?v=0VH1Lim8gL8
Grant Sanderson: 3Blue1Brown and the Beauty of Mathematics | Lex Fridman Podcast #64,509840,3765,U_lKUK2MCsg,2020-01-07 00:00:00,https://www.youtube.com/watch?v=U_lKUK2MCsg
Stephen Kotkin: Will There Always Be War? | AI Podcast Clips,13560,175,YwQN1_YofO4,2020-01-06 00:00:00,https://www.youtube.com/watch?v=YwQN1_YofO4
Stephen Kotkin: Stalin's Rise to Power | AI Podcast Clips,634458,1244,6X_GYIJFdcc,2020-01-05 00:00:00,https://www.youtube.com/watch?v=6X_GYIJFdcc
Donald Knuth: P=NP | AI Podcast Clips,55928,679,XDTOs8MgQfg,2020-01-04 00:00:00,https://www.youtube.com/watch?v=XDTOs8MgQfg
Donald Knuth: Writing Process | AI Podcast Clips,14936,581,vG0D-kKTF1g,2020-01-02 00:00:00,https://www.youtube.com/watch?v=vG0D-kKTF1g
Donald Knuth: Ant Colonies and Human Cognition | AI Podcast Clips,6118,246,GghbC3k0yRY,2020-01-01 00:00:00,https://www.youtube.com/watch?v=GghbC3k0yRY
Donald Knuth: Alan Turing was the First 100% Geek | AI Podcast Clips,12077,416,Pet94FF3qps,2019-12-31 00:00:00,https://www.youtube.com/watch?v=Pet94FF3qps
"Donald Knuth: Algorithms, Complexity, and The Art of Computer Programming | Lex Fridman Podcast #62",377566,6356,2BdBfsXbST8,2019-12-30 00:00:00,https://www.youtube.com/watch?v=2BdBfsXbST8
If by Rudyard Kipling (read by Lex Fridman),57127,135,ZVbAOpYv7Sk,2019-12-29 00:00:00,https://www.youtube.com/watch?v=ZVbAOpYv7Sk
"Melanie Mitchell: Concepts, Analogies, Common Sense & Future of AI | Lex Fridman Podcast #61",87757,6760,ImKkaeUx1MU,2019-12-28 00:00:00,https://www.youtube.com/watch?v=ImKkaeUx1MU
"Jim Gates: What is String Theory, Its Status, Its Open Challenges? | AI Podcast Clips",37525,419,vGQ3q4dO_9s,2019-12-27 00:00:00,https://www.youtube.com/watch?v=vGQ3q4dO_9s
Jim Gates: What is Supersymmetry? | AI Podcast Clips,28163,671,OE0GjS16jyU,2019-12-26 00:00:00,https://www.youtube.com/watch?v=OE0GjS16jyU
"Jim Gates: Supersymmetry, String Theory and Proving Einstein Right | Lex Fridman Podcast #60",811052,5700,IUHkhB366tE,2019-12-25 00:00:00,https://www.youtube.com/watch?v=IUHkhB366tE
Nirvana by Charles Bukowski (read by Lex Fridman),42368,142,CWb2DGmyr74,2019-12-24 00:00:00,https://www.youtube.com/watch?v=CWb2DGmyr74
Sebastian Thrun: Flying Cars Has Always Been the Dream | AI Podcast Clips,3999,507,J4cmDDvQMcw,2019-12-23 00:00:00,https://www.youtube.com/watch?v=J4cmDDvQMcw
Vsauce: Mortality and the Meaning of Life | AI Podcast Clip with Michael Stevens,31409,300,b2bE4zFTvnU,2019-12-23 00:00:00,https://www.youtube.com/watch?v=b2bE4zFTvnU
Sebastian Thrun: Autopilot Makes Me a Safer Driver | AI Podcast Clips,3782,502,lYl4uFUBaRQ,2019-12-23 00:00:00,https://www.youtube.com/watch?v=lYl4uFUBaRQ
Vsauce: Elon Musk and the Responsibility of a Large Following | AI Podcast Clip with Michael Stevens,15912,323,kNqI-PWJsX4,2019-12-22 00:00:00,https://www.youtube.com/watch?v=kNqI-PWJsX4
"Sebastian Thrun: Flying Cars, Autonomous Vehicles, and Education | Lex Fridman Podcast #59",67579,4714,ZPPAOakITeQ,2019-12-21 00:00:00,https://www.youtube.com/watch?v=ZPPAOakITeQ
Vsauce: What Does it Mean to Be Intelligent? | AI Podcast Clip with Michael Stevens,8337,210,GExZrVvT2fw,2019-12-20 00:00:00,https://www.youtube.com/watch?v=GExZrVvT2fw
Vsauce: Consciousness | AI Podcast Clip with Michael Stevens,24177,198,BkhIenG0wgk,2019-12-19 00:00:00,https://www.youtube.com/watch?v=BkhIenG0wgk
Vsauce: Perception vs Reality | AI Podcast Clip with Michael Stevens,5086,145,2A1FOi1plmQ,2019-12-18 00:00:00,https://www.youtube.com/watch?v=2A1FOi1plmQ
Michael Stevens: Vsauce | Lex Fridman Podcast #58,510626,3513,3qMemn__kK8,2019-12-17 00:00:00,https://www.youtube.com/watch?v=3qMemn__kK8
Rohit Prasad: Deep Learning is Not Enough to Solve Reasoning | AI Podcast Clips,6470,355,uTokXhkQ_b8,2019-12-16 00:00:00,https://www.youtube.com/watch?v=uTokXhkQ_b8
Rohit Prasad: Solving Far-Field Speech Recognition and Intent Understanding | AI Podcast Clips,3176,1041,SLpMIlR1WGw,2019-12-15 00:00:00,https://www.youtube.com/watch?v=SLpMIlR1WGw
Rohit Prasad: Alexa Prize | AI Podcast Clips,2761,881,f2aOe-AATps,2019-12-15 00:00:00,https://www.youtube.com/watch?v=f2aOe-AATps
Rohit Prasad: Amazon Alexa and Conversational AI | Lex Fridman Podcast #57,55798,6357,Ad89JYS-uZM,2019-12-14 00:00:00,https://www.youtube.com/watch?v=Ad89JYS-uZM
Judea Pearl: Human-Level AI and the Test of Free Will | AI Podcast Clips,2868,314,0rd3TB_dIQo,2019-12-13 00:00:00,https://www.youtube.com/watch?v=0rd3TB_dIQo
Judea Pearl: Daniel Pearl | AI Podcast Clips,3369,444,SAf0e4LEFtY,2019-12-13 00:00:00,https://www.youtube.com/watch?v=SAf0e4LEFtY
Judea Pearl: Correlation and Causation | AI Podcast Clips,10099,535,oFy2927b8jQ,2019-12-13 00:00:00,https://www.youtube.com/watch?v=oFy2927b8jQ
Judea Pearl: Advice for Students | AI Podcast Clips,6861,131,5vH__7w346Q,2019-12-12 00:00:00,https://www.youtube.com/watch?v=5vH__7w346Q
Judea Pearl: Free Will is an Illusion | AI Podcast Clips,8055,94,Oh7ys3GIaTM,2019-12-12 00:00:00,https://www.youtube.com/watch?v=Oh7ys3GIaTM
Judea Pearl: Concerns for AGI | AI Podcast Clips,2924,165,s0nw1Y88aw0,2019-12-12 00:00:00,https://www.youtube.com/watch?v=s0nw1Y88aw0
"Judea Pearl: Causal Reasoning, Counterfactuals, and the Path to AGI | Lex Fridman Podcast #56",102477,4981,pEBI0vF45ic,2019-12-11 00:00:00,https://www.youtube.com/watch?v=pEBI0vF45ic
Sean Carroll: Experimental Validation of Quantum Mechanics Interpretations and Emergent Spacetime,5241,152,DUPZhVdRvQM,2019-12-10 00:00:00,https://www.youtube.com/watch?v=DUPZhVdRvQM
Ray Dalio: Meaning of Life | AI Podcast Clips,5612,78,JB2-5Lzverk,2019-12-10 00:00:00,https://www.youtube.com/watch?v=JB2-5Lzverk
Ray Dalio: Is Credit Good for Society? | AI Podcast Clips,9430,341,asAveTK0piw,2019-12-09 00:00:00,https://www.youtube.com/watch?v=asAveTK0piw
Sean Carroll: What is Fundamental in Physics?,5212,62,fI2QMqSapBM,2019-12-09 00:00:00,https://www.youtube.com/watch?v=fI2QMqSapBM
"Bjarne Stroustrup: C++ Standards - C++03, C++11, C++14, C++17, C++20",20191,620,w7gIClKZ85s,2019-12-09 00:00:00,https://www.youtube.com/watch?v=w7gIClKZ85s
Ray Dalio: Work-Life Balance and the Arc of Life | AI Podcast Clips,9388,509,9mL26U3GGcc,2019-12-08 00:00:00,https://www.youtube.com/watch?v=9mL26U3GGcc
Michio Kaku: Space Travel and Colonization of Mars | AI Podcast Clips,23890,448,F-H2yg5PT04,2019-12-08 00:00:00,https://www.youtube.com/watch?v=F-H2yg5PT04
Noam Chomsky: Good and Evil in Human Nature,13531,124,mzcGvaZyyKs,2019-12-08 00:00:00,https://www.youtube.com/watch?v=mzcGvaZyyKs
Whitney Cummings: Compassion Toward Robots | AI Podcast Clips,4870,196,orx9KG-GcaA,2019-12-07 00:00:00,https://www.youtube.com/watch?v=orx9KG-GcaA
Whitney Cummings: Neurology and Mind over Matter | AI Podcast Clips,5620,723,pRorAkMc-q4,2019-12-07 00:00:00,https://www.youtube.com/watch?v=pRorAkMc-q4
Ray Dalio: Automation and Universal Basic Income | AI Podcast Clips,26096,591,bCtOFZoCvBE,2019-12-07 00:00:00,https://www.youtube.com/watch?v=bCtOFZoCvBE
"Ray Dalio: What Elon Musk, Steve Jobs, and Other Shapers Have in Common | AI Podcast Clips",57333,532,JNNfeqt9BAU,2019-12-06 00:00:00,https://www.youtube.com/watch?v=JNNfeqt9BAU
Ray Dalio: Idea Meritocracy | AI Podcast Clips,2704,222,_tg9F5_P3CY,2019-12-06 00:00:00,https://www.youtube.com/watch?v=_tg9F5_P3CY
Noam Chomsky: Language is the Basis of Reason and Creativity,6476,168,X7JCyI8_lQw,2019-12-06 00:00:00,https://www.youtube.com/watch?v=X7JCyI8_lQw
"Whitney Cummings: Comedy, Robotics, Neurology, and Love | Lex Fridman Podcast #55",373700,4618,0-3kw5BEKB8,2019-12-05 00:00:00,https://www.youtube.com/watch?v=0-3kw5BEKB8
Ray Dalio: Bitcoin | AI Podcast Clips,20469,250,QeWcprAJjqs,2019-12-04 00:00:00,https://www.youtube.com/watch?v=QeWcprAJjqs
Ray Dalio: Artificial Intelligence Principles | AI Podcast Clips,8230,773,TwSCDHqGAsg,2019-12-04 00:00:00,https://www.youtube.com/watch?v=TwSCDHqGAsg
Ray Dalio: Can Money Buy Happiness? | AI Podcast Clips,8507,368,mTzzvRBEGEM,2019-12-04 00:00:00,https://www.youtube.com/watch?v=mTzzvRBEGEM
Ray Dalio: What is Money?,47174,274,GQ0IvUi1bds,2019-12-03 00:00:00,https://www.youtube.com/watch?v=GQ0IvUi1bds
"Ray Dalio: Madness, Genius, and the Call for Adventure",5985,201,Rh7tHge2Ymw,2019-12-03 00:00:00,https://www.youtube.com/watch?v=Rh7tHge2Ymw
Ray Dalio: Uncertainty and the Abyss,6308,469,zk2exSZlR1Y,2019-12-03 00:00:00,https://www.youtube.com/watch?v=zk2exSZlR1Y
"Ray Dalio: Principles, the Economic Machine, AI & the Arc of Life | Lex Fridman Podcast #54",554374,5420,M95m2EFb7IQ,2019-12-02 00:00:00,https://www.youtube.com/watch?v=M95m2EFb7IQ
Noam Chomsky: Deep Learning is Useful but It Doesn't Tell You Anything about Human Language,22786,369,ndwIZPBs8Y4,2019-12-01 00:00:00,https://www.youtube.com/watch?v=ndwIZPBs8Y4
Noam Chomsky: Meaning of Life,204328,111,qsQvdo2GEQ4,2019-12-01 00:00:00,https://www.youtube.com/watch?v=qsQvdo2GEQ4
Noam Chomsky: Deepest Property of Language,16510,182,MRcrJHxhWMY,2019-11-30 00:00:00,https://www.youtube.com/watch?v=MRcrJHxhWMY
Noam Chomsky: Neuralink and the Expansion of Cognitive Capacity,25340,180,X9z9LODEjo4,2019-11-30 00:00:00,https://www.youtube.com/watch?v=X9z9LODEjo4
"Noam Chomsky: Language, Cognition, and Deep Learning | Lex Fridman Podcast #53",495817,2146,cMscNuSUy0I,2019-11-29 00:00:00,https://www.youtube.com/watch?v=cMscNuSUy0I
Gilbert Strang: Why People Like Math,13552,249,Go7sw_plJwA,2019-11-28 00:00:00,https://www.youtube.com/watch?v=Go7sw_plJwA
Gilbert Strang: Singular Value Decomposition,57559,306,YPe5OP7Clv4,2019-11-28 00:00:00,https://www.youtube.com/watch?v=YPe5OP7Clv4
Gilbert Strang: MIT OpenCourseWare (OCW),4079,162,Lz_WksheWqc,2019-11-27 00:00:00,https://www.youtube.com/watch?v=Lz_WksheWqc
Gilbert Strang: Teaching Math by Example,3930,108,QeasxsO82LU,2019-11-27 00:00:00,https://www.youtube.com/watch?v=QeasxsO82LU
Gilbert Strang: Four Fundamental Subspaces of Linear Algebra,24066,363,_G6Sh7P-cK4,2019-11-26 00:00:00,https://www.youtube.com/watch?v=_G6Sh7P-cK4
Gilbert Strang: Linear Algebra vs Calculus,348608,134,osEADxaIKIc,2019-11-26 00:00:00,https://www.youtube.com/watch?v=osEADxaIKIc
Dava Newman: Reusable Rockets,4252,118,8libSL9vc1U,2019-11-24 00:00:00,https://www.youtube.com/watch?v=8libSL9vc1U
Dava Newman: Role of AI in Space Travel,3537,231,9Tqm1gWQxTs,2019-11-24 00:00:00,https://www.youtube.com/watch?v=9Tqm1gWQxTs
Dava Newman: Space Suit of the Future,15421,418,kEaX2DAjol8,2019-11-23 00:00:00,https://www.youtube.com/watch?v=kEaX2DAjol8
Dava Newman: Life on Mars and Beyond,3773,329,tHldJ8-I1NE,2019-11-23 00:00:00,https://www.youtube.com/watch?v=tHldJ8-I1NE
"Dava Newman: Space Exploration, Space Suits, and Life on Mars | Lex Fridman Podcast #51",56040,2372,2fI6bYnRgSc,2019-11-22 00:00:00,https://www.youtube.com/watch?v=2fI6bYnRgSc
Sean Carroll: Time Travel in Many-Worlds,8859,282,feRZv1-OLP0,2019-11-21 00:00:00,https://www.youtube.com/watch?v=feRZv1-OLP0
Michael Kearns: Algorithmic Trading and the Role of AI in Investment at Different Time Scales,32533,455,KWD6j5B_Lio,2019-11-21 00:00:00,https://www.youtube.com/watch?v=KWD6j5B_Lio
Michael Kearns: Differential Privacy,4094,461,vaFhEgLoUe0,2019-11-21 00:00:00,https://www.youtube.com/watch?v=vaFhEgLoUe0
Michael Kearns: Game Theory and Machine Learning,18803,443,4WGbCJQU6BU,2019-11-20 00:00:00,https://www.youtube.com/watch?v=4WGbCJQU6BU
"Michael Kearns: Algorithmic Fairness, Privacy & Ethics | Lex Fridman Podcast #50",44724,6535,AzdxbzHtjgs,2019-11-19 00:00:00,https://www.youtube.com/watch?v=AzdxbzHtjgs
"Bjarne Stroustrup: Journey to C++ from Fortran, Algol, Simula, and C",15744,887,K3W56e9j4UY,2019-11-18 00:00:00,https://www.youtube.com/watch?v=K3W56e9j4UY
Sean Carroll: What is the Wave Function?,37891,132,TUFC9V0sA_U,2019-11-18 00:00:00,https://www.youtube.com/watch?v=TUFC9V0sA_U
Michio Kaku: The Greatest Destroyer of Scientists is Junior High School | AI Podcast Clips,13479,380,psxKoMh-Q8I,2019-11-18 00:00:00,https://www.youtube.com/watch?v=psxKoMh-Q8I
Elon Musk: Consciousness,76392,263,ilNPyQiEh2E,2019-11-17 00:00:00,https://www.youtube.com/watch?v=ilNPyQiEh2E
Elon Musk: Understanding the Human Brain at Neuralink,15334,135,6CTJMx64Vbw,2019-11-17 00:00:00,https://www.youtube.com/watch?v=6CTJMx64Vbw
Elon Musk: Perception vs Control - What's Harder?,9137,93,1soLVufJWLU,2019-11-16 00:00:00,https://www.youtube.com/watch?v=1soLVufJWLU
Elon Musk: Brain Computer Interfaces - Machine Learning and Neuroplasticity,8787,168,qdpxt7BecZE,2019-11-16 00:00:00,https://www.youtube.com/watch?v=qdpxt7BecZE
Elon Musk: So You're Saying There's a Chance - Neuralink and Merging with AI,15401,133,LfRHpEY62r0,2019-11-15 00:00:00,https://www.youtube.com/watch?v=LfRHpEY62r0
"Elon Musk: Smart Summon, AutoPark, and Tesla Autopilot",21043,159,eR99-PDZqTg,2019-11-15 00:00:00,https://www.youtube.com/watch?v=eR99-PDZqTg
"Elon Musk: Limbic System, Cerebral Cortex, and a Tertiary Layer of Digital Super-Intelligence",22415,283,4Ei7MQjRK0U,2019-11-14 00:00:00,https://www.youtube.com/watch?v=4Ei7MQjRK0U
Elon Musk: Regulation of AI Safety,9262,241,9OmE4jEVIfQ,2019-11-14 00:00:00,https://www.youtube.com/watch?v=9OmE4jEVIfQ
Elon Musk: Pale Blue Dot and Beyond,56532,160,lVsZD2wF1vw,2019-11-13 00:00:00,https://www.youtube.com/watch?v=lVsZD2wF1vw
"Elon Musk: Neuralink, AI, Autopilot, and the Pale Blue Dot | Lex Fridman Podcast #49",2360308,2170,smK9dgdTl40,2019-11-12 00:00:00,https://www.youtube.com/watch?v=smK9dgdTl40
Sean Carroll: What is Quantum Entanglement?,29858,182,Dnj0rnlV2aA,2019-11-11 00:00:00,https://www.youtube.com/watch?v=Dnj0rnlV2aA
Bjarne Stroustrup: C++ Concepts - Constraints on Template Parameters,14619,624,OPW1cDC_jT8,2019-11-11 00:00:00,https://www.youtube.com/watch?v=OPW1cDC_jT8
Michio Kaku: Would Aliens Destroy Us? | AI Podcast Clips,50250,174,kOfXwml6ce4,2019-11-11 00:00:00,https://www.youtube.com/watch?v=kOfXwml6ce4
Bjarne Stroustrup: Learn More than One Programming Language,135025,416,5An1sNznblQ,2019-11-10 00:00:00,https://www.youtube.com/watch?v=5An1sNznblQ
Bjarne Stroustrup: Simplification is the Key to Reliability and Efficiency in Code,18545,427,PosRteenGvQ,2019-11-10 00:00:00,https://www.youtube.com/watch?v=PosRteenGvQ
Bjarne Stroustrup: Recognizing Beautiful Code,32444,312,pnWkj6Caelc,2019-11-10 00:00:00,https://www.youtube.com/watch?v=pnWkj6Caelc
Sean Carroll: Mindscape Podcast,2757,488,Ygmg5WJwYTc,2019-11-09 00:00:00,https://www.youtube.com/watch?v=Ygmg5WJwYTc
"Bjarne Stroustrup: C++ Implementations - Clang, GCC, Microsoft, and EDG",112687,305,ZQds2aGHwDA,2019-11-09 00:00:00,https://www.youtube.com/watch?v=ZQds2aGHwDA
"Bjarne Stroustrup: Deep Learning, Software 2.0, and Fuzzy Programming",50970,390,fjIhFzTUB9I,2019-11-09 00:00:00,https://www.youtube.com/watch?v=fjIhFzTUB9I
Bjarne Stroustrup: C++ Zero-Overhead Principle and Object-Oriented Programming,76035,546,G5zCGY0tkq8,2019-11-08 00:00:00,https://www.youtube.com/watch?v=G5zCGY0tkq8
"Bjarne Stroustrup: Constructors, Destructors, and Resource Acquisition Is Initialization (RAII)",8664,249,LlZWqkCMdfk,2019-11-08 00:00:00,https://www.youtube.com/watch?v=LlZWqkCMdfk
Bjarne Stroustrup: C++ | Lex Fridman Podcast #48,996470,6433,uTxRF5ag27A,2019-11-07 00:00:00,https://www.youtube.com/watch?v=uTxRF5ag27A
Sean Carroll: Hilbert Space and Infinity,119791,465,9GV4QmQWJGU,2019-11-06 00:00:00,https://www.youtube.com/watch?v=9GV4QmQWJGU
Sean Carroll: Arrow of Time,12052,207,DG5j1HsWAOg,2019-11-06 00:00:00,https://www.youtube.com/watch?v=DG5j1HsWAOg
Sean Carroll: Many-Worlds Interpretation of Quantum Mechanics,267857,1125,kxvQ3Wyw2M4,2019-11-05 00:00:00,https://www.youtube.com/watch?v=kxvQ3Wyw2M4
Sean Carroll: Perception vs Reality,3944,120,F0UjC6wfqmc,2019-11-05 00:00:00,https://www.youtube.com/watch?v=F0UjC6wfqmc
Sean Carroll: What is an Atom?,6685,182,eHZHlbdOp9s,2019-11-04 00:00:00,https://www.youtube.com/watch?v=eHZHlbdOp9s
Sean Carroll: Capacity of the Human Mind to Understand Physics,19301,587,vgks_1Gml7k,2019-11-04 00:00:00,https://www.youtube.com/watch?v=vgks_1Gml7k
Sean Carroll: What is Quantum Mechanics?,8727,148,yppge-XoWLM,2019-11-03 00:00:00,https://www.youtube.com/watch?v=yppge-XoWLM
Sean Carroll: Why is Our World so Compressible into Simple Equations | AI Podcast Clips,4049,184,5oZV0Zhi-tk,2019-11-03 00:00:00,https://www.youtube.com/watch?v=5oZV0Zhi-tk
Sean Carroll: Difference Between Math and Physics | AI Podcast Clips,29533,191,xmahFBpHoHc,2019-11-02 00:00:00,https://www.youtube.com/watch?v=xmahFBpHoHc
Sean Carroll: Quantum Gravity | AI Podcast Clips,12724,406,ZR3xQ7ouPew,2019-11-02 00:00:00,https://www.youtube.com/watch?v=ZR3xQ7ouPew
Sean Carroll: Quantum Mechanics and the Many-Worlds Interpretation | Lex Fridman Podcast #47,980105,5398,iNqqOLscOBY,2019-11-01 00:00:00,https://www.youtube.com/watch?v=iNqqOLscOBY
Michio Kaku: We'll Make Contact with Aliens in This Century | AI Podcast Clips,1107143,327,-dvT6SWdWUk,2019-10-31 00:00:00,https://www.youtube.com/watch?v=-dvT6SWdWUk
Michio Kaku: AI Will Help Us Discover Genetic Immortality | AI Podcast Clips,10120,242,hm9XvPWtZ6Q,2019-10-31 00:00:00,https://www.youtube.com/watch?v=hm9XvPWtZ6Q
Michio Kaku: No Computer Can Simulate the Universe Except the Universe Itself | AI Podcast Clips,146555,382,1PdBl7JlDT8,2019-10-30 00:00:00,https://www.youtube.com/watch?v=1PdBl7JlDT8
Garry Kasparov: Fear of Mistake Guarantees Mistakes | AI Podcast Clips,10815,225,hIYnMlkKe30,2019-10-30 00:00:00,https://www.youtube.com/watch?v=hIYnMlkKe30
"Garry Kasparov: IBM Deep Blue, AlphaZero, and the Limits of AI in Open Systems | AI Podcast Clips",228974,895,hbtuHtrViPo,2019-10-29 00:00:00,https://www.youtube.com/watch?v=hbtuHtrViPo
Garry Kasparov: Magnus Carlsen is a Lethal Combination of Fischer and Karpov | Lex Fridman Podcast,1652618,400,Np1zODg5cqc,2019-10-28 00:00:00,https://www.youtube.com/watch?v=Np1zODg5cqc
Garry Kasparov: The Butterfly Effect and the Wisdom of Forrest Gump | AI Podcast Clips,6347,171,Lt7cSpotGRA,2019-10-28 00:00:00,https://www.youtube.com/watch?v=Lt7cSpotGRA
"Garry Kasparov: Chess, Deep Blue, AI, and Putin | Lex Fridman Podcast #46",724494,3324,8RVa0THWUWw,2019-10-27 00:00:00,https://www.youtube.com/watch?v=8RVa0THWUWw
Michio Kaku: String Theory | AI Podcast Clips,5855,101,ZyuN4Y9MXw0,2019-10-26 00:00:00,https://www.youtube.com/watch?v=ZyuN4Y9MXw0
David Ferrucci: AI Understanding the World Through Shared Knowledge Frameworks | AI Podcast Clips,2987,1234,ssAGfhBInT0,2019-10-26 00:00:00,https://www.youtube.com/watch?v=ssAGfhBInT0
Michio Kaku: The Mind of Einstein's God | AI Podcast Clips,13708,255,1oC_Zigft3k,2019-10-25 00:00:00,https://www.youtube.com/watch?v=1oC_Zigft3k
Michio Kaku: Universes Are Being Created All the Time | AI Podcast Clips,5635,189,OrBuE15CvCo,2019-10-25 00:00:00,https://www.youtube.com/watch?v=OrBuE15CvCo
Michio Kaku: Brain-Computer Interfaces | AI Podcast Clips,18238,342,jshQHkAtZgY,2019-10-24 00:00:00,https://www.youtube.com/watch?v=jshQHkAtZgY
David Ferrucci: Humor as the Turing Test for Intelligence | AI Podcast Clips,3368,383,A1outDf1Vjs,2019-10-24 00:00:00,https://www.youtube.com/watch?v=A1outDf1Vjs
Michio Kaku: What Would Aliens Look Like? | AI Podcast Clips,185119,291,DEu24V8vfb8,2019-10-23 00:00:00,https://www.youtube.com/watch?v=DEu24V8vfb8
Michio Kaku: Alien Laser Superhighway and Digital Immortality | AI Podcast Clips,5615,233,U417rM93tkM,2019-10-23 00:00:00,https://www.youtube.com/watch?v=U417rM93tkM
"Michio Kaku: Future of Humans, Aliens, Space Travel & Physics | Lex Fridman Podcast #45",4522315,3660,kD5yc1LQrpQ,2019-10-22 00:00:00,https://www.youtube.com/watch?v=kD5yc1LQrpQ
Stuart Russell: The Control Problem of Super-Intelligent AI | AI Podcast Clips,13277,701,bHPeGhbSVpw,2019-10-13 00:00:00,https://www.youtube.com/watch?v=bHPeGhbSVpw
David Ferrucci: What is Intelligence? | AI Podcast Clips,6171,1448,JcWMVzkzQ1U,2019-10-12 00:00:00,https://www.youtube.com/watch?v=JcWMVzkzQ1U
